CarID,Brand,Model,Price,Year,Miles,Gear,Fuel,Color,InteriorColor,Drive,Power,Weight,NumberofSeats,Body,NumberofDoors,TaxClass,NextEUInspectionDate,CylinderVolume,Sold
295100857,BMW,7-serie,178777,2009,221000,Automat,Diesel,White,Svart,Bakhjulsdrift,245,1865,5,Sedan,5,Personbil,16.02.2025,3,False
293555335,BMW,3-serie,375000,2020,71500,Automat,El + Bensin,Grå,Sort Vernascaskinn,Bakhjulsdrift,292,1770,5,Sedan,4,Personbil,03.12.2023,2,False
295887078,BMW,5-serie,595000,2020,46500,Automat,Diesel,Black,Eksklusivskinn 'Nappa' Black/ kontrastsøm Black,Firehjulsdrift,190,1805,5,Stasjonsvogn,5,Personbil,30.06.2024,2,False
295181976,BMW,3-serie,518900,2021,6000,Automat,El + Bensin,Black,Alcantara,Firehjulsdrift,292,1820,5,Sedan,4,Personbil,30.12.2025,2,False
295053922,BMW,5-serie,697000,2022,14000,Automat,El + Bensin,Black,Sort Dakotaskinn,Firehjulsdrift,292,1960,5,Stasjonsvogn,5,Personbil,14.12.2025,2,False
295585696,BMW,3-serie,549000,2021,29900,Automat,El + Bensin,Black,Sort sensatec/alcantara,Firehjulsdrift,292,1890,5,Stasjonsvogn,5,Personbil,24.06.2025,2,False
293993678,BMW,5-serie,619000,2021,40238,Automat,El + Bensin,Grå,Skinn 'Dakota' Cognac,Firehjulsdrift,292,1960,5,Stasjonsvogn,5,Personbil,29.09.2025,2,False
294844590,BMW,5-serie,499000,2020,25000,Automat,El + Bensin,Black,Leather Dakota/black/Exclusive seam,Firehjulsdrift,252,1860,5,Sedan,4,Personbil,20.08.2023,2,False
292501374,BMW,5-serie,199147,2013,123100,Automat,Bensin,Black,Sort skinn,Firehjulsdrift,245,1710,5,Sedan,4,Personbil,31.01.2025,2,False
296464194,BMW,3-serie,87777,2008,190973,Automat,Bensin,Grå,Delskinn,Bakhjulsdrift,170,1535,5,Stasjonsvogn,4,Personbil,14.04.2024,2,False
297307033,BMW,3-serie,450000,2018,41499,Automat,Bensin,Black,Sort skinn,Firehjulsdrift,184,1610,5,Stasjonsvogn,5,Personbil,30.05.2024,2,False
290308554,BMW,3-serie,375000,2020,56000,Automat,El + Bensin,Blå,Sort Alcantara,Bakhjulsdrift,292,1740,5,Sedan,4,Personbil,01.11.2023,2,False
294327918,BMW,3-serie,569000,2022,17000,Automat,El + Bensin,Grå,Antrasitt alcantara/sensatec Msport,Firehjulsdrift,292,1890,5,Stasjonsvogn,5,Personbil,27.10.2025,2,False
291447527,BMW,3-serie,419000,2020,50500,Automat,El + Bensin,Grå,Sort Alcantara,Bakhjulsdrift,292,1770,5,Sedan,4,Personbil,23.10.2023,2,False
288991647,BMW,5-serie,99777,2007,238000,Automat,Diesel,Grå,SORT SKINN,Firehjulsdrift,197,1855,5,Stasjonsvogn,4,Personbil,12.11.2024,3,False
297417866,BMW,5-serie,183147,2012,199876,Automat,Diesel,Grå,Sort skinn,Bakhjulsdrift,184,1715,5,Stasjonsvogn,6,Personbil,22.07.2024,2,False
295059537,BMW,5-serie,599000,2021,21000,Automat,El + Bensin,Black,Sort Skinn,Firehjulsdrift,292,1895,5,Sedan,4,Personbil,16.09.2024,2,False
296063286,BMW,3-serie,234900,2017,74000,Automat,Bensin,Sølv,Sort,Firehjulsdrift,184,1530,5,Sedan,4,Personbil,28.02.2022,2,False
297017381,BMW,5-serie,699000,2022,19555,Automat,El + Bensin,Blå,Leather Dakota/black/Exclusive seam,Firehjulsdrift,292,1960,5,Stasjonsvogn,5,Personbil,13.07.2026,2,False
296087554,BMW,3-serie,539000,2021,37000,Automat,El + Bensin,Black,Alcantara,Firehjulsdrift,292,1890,5,Stasjonsvogn,5,Personbil,19.01.2025,2,False
290959156,BMW,3-serie,409000,2020,45312,Automat,El + Bensin,Blå,Delskinn,Bakhjulsdrift,292,1770,5,Sedan,4,Personbil,04.11.2023,2,False
296993039,BMW,3-serie,558900,2021,7000,Automat,El + Bensin,White,Sort,Firehjulsdrift,292,1820,5,Sedan,4,Personbil,30.12.2025,2,False
297635797,BMW,3-serie,548900,2021,5500,Automat,El + Bensin,Black,Alcantara,Firehjulsdrift,292,1820,5,Sedan,4,Personbil,30.12.2025,2,False
297102847,BMW,3-serie,170777,1995,145000,Manuell,Bensin,Rød,Grå stoff.,Bakhjulsdrift,193,1320,5,Sedan,1,Personbil,11.11.2023,2,False
295210676,BMW,5-serie,379000,2018,53000,Automat,El + Bensin,Grå,Svart Skinn,Bakhjulsdrift,252,1770,5,Sedan,4,Personbil,31.05.2022,2,False
292617463,BMW,5-serie GT,399000,2014,96300,Automat,Diesel,Sølv,Sort Dakota skinn,Firehjulsdrift,313,2070,5,Kombi 5-dørs,5,Personbil,05.07.2024,3,False
296087468,BMW,3-serie,565000,2021,25000,Automat,El + Bensin,White,Alcantara Sensatec.sort / Blå,Firehjulsdrift,292,1890,5,Stasjonsvogn,5,Personbil,26.10.2024,2,False
295876181,BMW,7-serie,60777,1997,325000,Automat,Bensin,Black,Grått skinn,Bakhjulsdrift,193,1700,5,Sedan,7,Personbil,03.02.2025,2,False
295942731,BMW,3-serie,489000,2021,37800,Automat,El + Bensin,Blå,Sort Alcantara,Firehjulsdrift,292,1890,5,Stasjonsvogn,5,Personbil,21.09.2025,2,False
294846794,BMW,5-serie,659000,2021,22000,Automat,El + Bensin,Grå,Sorte skinnseter,Firehjulsdrift,292,1960,5,Stasjonsvogn,5,Personbil,13.11.2024,2,False
296205551,BMW,5-serie,379000,2019,57000,Automat,El + Bensin,Black,Elfenbenhvit Dakotaskinn,Bakhjulsdrift,252,1770,5,Sedan,4,Personbil,27.05.2023,2,False
287625311,BMW,5-serie,129277,2011,159500,Automat,Diesel,Sølv,Sort skinn,Bakhjulsdrift,184,1625,5,Sedan,2,Personbil,09.03.2023,2,False
294729872,BMW,5-serie,618868,2022,18300,Automat,El + Bensin,Black,Skinn Dakota svart/Exclusive,Firehjulsdrift,292,1960,5,Stasjonsvogn,5,Personbil,17.12.2025,2,False
295159397,BMW,3-serie,249000,2017,43156,Automat,El + Bensin,Grå,Fabric Move/anthracite,Bakhjulsdrift,184,1660,5,Sedan,4,Personbil,31.05.2023,2,False
296853529,BMW,3-serie,448900,2020,35800,Automat,El + Bensin,Black,Alcantara,Bakhjulsdrift,292,1770,5,Sedan,4,Personbil,09.07.2024,2,False
291596470,BMW,3-serie,499900,2022,17527,Automat,El + Bensin,Oransje,Alcantara Sensatec Black,Firehjulsdrift,292,1820,5,Sedan,4,Personbil,27.10.2025,2,False
295587014,BMW,3-serie,339000,2018,14187,Automat,El + Bensin,Black,Skinn/Sort,Bakhjulsdrift,252,1660,5,Sedan,4,Personbil,30.04.2024,2,False
293985921,BMW,3-serie,619000,2021,24000,Automat,El + Bensin,White,Leather Vernasca cognac seam grey,Firehjulsdrift,292,1820,5,Sedan,4,Personbil,30.12.2025,2,False
297480689,BMW,3-serie,529000,2021,64800,Automat,El + Bensin,Black,Svart,Firehjulsdrift,292,1890,5,Stasjonsvogn,5,Personbil,14.09.2024,2,False
295735205,BMW,3-serie,549000,2021,50203,Automat,El + Bensin,Black,Alcantara sensatec black / blue,Firehjulsdrift,292,1890,5,Stasjonsvogn,5,Personbil,30.03.2025,2,False
293139837,BMW,3-serie,57777,2008,156553,Manuell,Bensin,Blå,Beige skinn,Bakhjulsdrift,122,1350,5,Sedan,4,Personbil,21.02.2024,1,False
297466162,BMW,3-serie,309900,2018,79987,Automat,El + Bensin,Grå,Hexagon Alcantara,Bakhjulsdrift,252,1660,5,Sedan,4,Personbil,31.08.2024,2,False
296782759,BMW,5-serie,819000,2021,35800,Automat,El + Bensin,Black,Svart,Firehjulsdrift,394,1945,5,Sedan,4,Personbil,26.07.2025,3,False
297349712,BMW,3-serie,53900,2005,254000,Automat,Diesel,Sølv,Sort,Bakhjulsdrift,163,1520,5,Stasjonsvogn,5,Personbil,01.06.2024,2,False
296091059,BMW,3-serie,559000,2021,34473,Automat,El + Bensin,Grå,Sort/Grå alcantara,Firehjulsdrift,292,1820,5,Sedan,4,Personbil,29.12.2025,2,False
294820495,BMW,5-serie,579000,2018,109025,Automat,Diesel,White,Excl.leather nappa/black/exclusive seam,Firehjulsdrift,320,1850,5,Stasjonsvogn,5,Personbil,24.09.2023,3,False
294885904,BMW,3-serie,75000,2011,210000,Manuell,Diesel,White,Svart stoff,Bakhjulsdrift,163,1420,5,Sedan,4,Personbil,30.11.2023,2,False
297581429,BMW,7-serie,499000,2017,123500,Automat,El + Bensin,Black,Leather Nappa extended/elfenbein-weiss,Firehjulsdrift,326,2000,5,Sedan,4,Personbil,30.09.2023,2,False
291354521,BMW,5-serie,286777,2011,242000,Automat,Diesel,Black,Sort skinn,Bakhjulsdrift,313,1825,5,Stasjonsvogn,4,Personbil,30.04.2023,3,False
297489740,BMW,3-serie,319000,2019,125000,Automat,Diesel,Blå,Leather Vernasca black seam grey,Firehjulsdrift,190,1580,5,Sedan,4,Personbil,29.03.2023,2,False
295878252,BMW,5-serie,699000,2022,23000,Automat,El + Bensin,Grå,Sort Dakotaskinn,Firehjulsdrift,292,1960,5,Stasjonsvogn,5,Personbil,14.12.2025,2,False
296887935,BMW,3-serie,219900,2016,139500,Automat,Diesel,Sølv,Sort stoff,Firehjulsdrift,163,1605,5,Stasjonsvogn,4,Personbil,02.03.2025,2,False
290640093,BMW,5-serie,619000,2021,34401,Automat,El + Bensin,Blå,Sort,Firehjulsdrift,292,1960,5,Stasjonsvogn,5,Personbil,29.04.2025,2,False
293330713,BMW,5-serie,239000,2015,166000,Automat,Diesel,White,Sort,Firehjulsdrift,190,1840,5,Stasjonsvogn,5,Personbil,31.08.2023,2,True
296062963,BMW,3-serie,560000,2022,37000,Automat,El + Bensin,Black,Sort Alcantara,Firehjulsdrift,292,1890,5,Stasjonsvogn,5,Personbil,14.02.2026,2,False
297380334,BMW,5-serie,179900,2013,148055,Automat,Diesel,Black,Sort Skinn,Firehjulsdrift,184,1730,5,Sedan,4,Personbil,09.10.2023,2,False
297172219,BMW,5-serie,324147,2017,86500,Automat,El + Bensin,Black,Leather Dakota / Black / Exclusive seam,Bakhjulsdrift,297,1770,5,Sedan,4,Personbil,30.09.2023,2,False
298000702,BMW,3-serie,109000,2010,174070,Manuell,Diesel,White,Sort Alcantara.,Bakhjulsdrift,200,1415,5,Sedan,4,Personbil,20.12.2023,2,False
292279532,BMW,3-serie,539000,2021,15258,Automat,El + Bensin,Black,Alcantara sensatec black / blue,Firehjulsdrift,292,1890,5,Stasjonsvogn,5,Personbil,07.12.2024,2,False
296757852,BMW,3-serie,529000,2021,13500,Automat,El + Bensin,Black,Svart Skinn,Firehjulsdrift,292,1820,5,Sedan,4,Personbil,28.12.2025,2,False
295710740,BMW,3-serie,499000,2021,47600,Automat,El + Bensin,Black,Svart Vernasca skinninteriør,Firehjulsdrift,292,1890,5,Stasjonsvogn,5,Personbil,18.02.2025,2,False
291800118,BMW,5-serie,349000,2017,66000,Automat,El + Bensin,Grå,Dakaota/svart,Bakhjulsdrift,252,1770,5,Sedan,4,Personbil,11.10.2024,2,False
291194184,BMW,5-serie,244147,2014,177000,Automat,Diesel,Bronse,sort skinn,Firehjulsdrift,163,1840,5,Stasjonsvogn,4,Personbil,25.07.2024,2,False
297549687,BMW,3-serie,169000,2014,188000,Automat,Diesel,Grå,Svart stoff,Firehjulsdrift,163,1585,5,Stasjonsvogn,4,Personbil,30.06.2024,2,False
296820358,BMW,5-serie,349147,2016,193568,Automat,Diesel,White,Mørke brunt,Firehjulsdrift,310,1810,5,Sedan,7,Personbil,17.06.2024,3,False
278358580,BMW,5-serie,110729,2010,198000,Automat,Diesel,Grå,Sort,Bakhjulsdrift,184,1715,5,Stasjonsvogn,2,Personbil,14.04.2024,2,False
233696664,BMW,6-serie,499999,2013,115000,Automat,Bensin,Black,Svart,Firehjulsdrift,449,1940,5,Sedan,4,Personbil,27.09.2024,4,False
278425812,BMW,5-serie,234034,2013,91679,Automat,Diesel,White,Sort,Bakhjulsdrift,163,1715,5,Stasjonsvogn,2,Personbil,31.01.2025,2,False
295999100,BMW,5-serie,499000,2020,41000,Automat,El + Bensin,Black,Sort Dakotaskinn,Firehjulsdrift,292,1860,5,Sedan,4,Personbil,05.02.2024,2,False
294099630,BMW,3-serie,619000,2021,28000,Automat,Bensin,Blå,Mørkebrunt skinn,Firehjulsdrift,258,1655,5,Stasjonsvogn,5,Personbil,06.10.2024,2,False
296087746,BMW,5-serie,489000,2020,51317,Automat,El + Bensin,Blå,Sort,Firehjulsdrift,252,1860,5,Sedan,4,Personbil,07.10.2023,2,False
291799706,BMW,3-serie,215000,2012,151000,Automat,Bensin,Brun,Havanna Skinn Sport,Bakhjulsdrift,245,1455,5,Sedan,4,Personbil,21.05.2023,2,False
294969925,BMW,5-serie,219000,2014,93750,Automat,Bensin,Sølv,Dakotaskinn svart,Bakhjulsdrift,184,1615,5,Sedan,4,Personbil,30.09.2017,2,False
231112617,BMW,6-serie,374982,2011,133000,Automat,Bensin,Black,Beige,Bakhjulsdrift,320,1840,4,Cabriolet,2,Personbil,24.06.2024,3,False
293343912,BMW,3-serie,469000,2020,64000,Automat,Diesel,White,Sort Alcantara,Firehjulsdrift,190,1660,5,Stasjonsvogn,5,Personbil,11.12.2023,2,False
294840812,BMW,3-serie,279900,2018,61000,Automat,El + Bensin,Grå,Leather Dakota/black/contrast blue,Bakhjulsdrift,252,1660,5,Sedan,4,Personbil,30.04.2024,2,False
292589706,BMW,5-serie,688000,2022,14000,Automat,El + Bensin,Black,Sort Dakota Helskinn,Firehjulsdrift,292,1960,5,Stasjonsvogn,5,Personbil,28.12.2025,2,False
297582129,BMW,5-serie,479000,2020,42500,Automat,El + Bensin,Grå,Sort skinn,Firehjulsdrift,252,1860,5,Sedan,4,Personbil,24.09.2023,2,False
290640203,BMW,5-serie,619000,2021,51320,Automat,El + Bensin,Blå,Sort,Firehjulsdrift,252,1790,5,Stasjonsvogn,5,Personbil,18.12.2024,2,False
295760357,BMW,3-serie,183147,2013,125000,Automat,Bensin,Blå,Sort Skinn,Firehjulsdrift,184,1560,5,Stasjonsvogn,4,Personbil,22.03.2025,2,False
296882795,BMW,3-serie,267147,2015,176296,Automat,Diesel,Grå,Beige skinn,Firehjulsdrift,184,1585,5,Stasjonsvogn,4,Personbil,07.10.2024,2,False
296666486,BMW,5-serie,479900,2013,138331,Automat,Diesel,Blå,Beige Skinn,Firehjulsdrift,381,1895,5,Sedan,4,Personbil,11.05.2024,3,False
297017764,BMW,3-serie,599000,2022,31309,Automat,El + Bensin,Blå,Leather Vernasca black seam blue,Firehjulsdrift,292,1890,5,Stasjonsvogn,5,Personbil,18.03.2026,2,False
296406937,BMW,5-serie,156777,2010,157937,Automat,Diesel,Grå,svart skinn,Bakhjulsdrift,184,1715,5,Stasjonsvogn,4,Personbil,10.02.2024,2,False
296091784,BMW,3-serie,429000,2020,46056,Automat,El + Bensin,Blå,Alcantara Sort,Bakhjulsdrift,292,1770,5,Sedan,4,Personbil,07.10.2023,2,False
296205162,BMW,5-serie,449000,2020,48000,Automat,El + Bensin,Black,Sort Dakotaskinn,Firehjulsdrift,292,1860,5,Sedan,4,Personbil,21.10.2023,2,False
296087388,BMW,3-serie,369000,2020,72289,Automat,El + Bensin,Black,Alcantara/Sensatec,Bakhjulsdrift,292,1770,5,Sedan,4,Personbil,12.11.2023,2,False
296663934,BMW,3-serie,399000,2020,38600,Automat,El + Bensin,Blå,Svart,Bakhjulsdrift,292,1770,5,Sedan,4,Personbil,29.10.2023,2,False
295586033,BMW,3-serie,188000,2012,147000,Automat,Diesel,Brun,Beige Dakota skinnseter,Bakhjulsdrift,184,1430,5,Sedan,4,Personbil,10.06.2024,2,False
298030497,BMW,3-serie,976868,2021,7258,Automat,Bensin,Blå,Lyst Skin,Firehjulsdrift,374,1770,5,Stasjonsvogn,5,Personbil,18.08.2024,3,False
293645873,BMW,4-serie,219947,2014,213000,Manuell,Diesel,Black,Svart sportline med røde detaljer,Bakhjulsdrift,180,1490,5,Coupe,4,Personbil,31.03.2024,2,False
292496302,BMW,5-serie,678000,2022,20000,Automat,El + Bensin,Grå,Sort Dakota Helskinn m/blå stitching!,Firehjulsdrift,292,1960,5,Stasjonsvogn,5,Personbil,17.12.2025,2,False
293948050,BMW,4-serie,719000,2021,8812,Automat,Diesel,Black,Leather Vernasca black seam blue,Firehjulsdrift,190,1670,4,Coupe,2,Personbil,15.04.2025,2,False
293475847,BMW,5-serie,859000,2022,17000,Automat,Diesel,Black,Sort Skinn,Firehjulsdrift,190,1840,5,Stasjonsvogn,5,Personbil,09.12.2025,2,False
295725459,BMW,3-serie,378900,2018,66200,Automat,Diesel,Black,Alcantara,Firehjulsdrift,190,1630,5,Stasjonsvogn,5,Personbil,30.11.2021,2,False
295694223,BMW,5-serie,498900,2020,35800,Automat,El + Bensin,Black,Sort,Firehjulsdrift,292,1895,5,Sedan,4,Personbil,14.02.2024,2,False
289715900,BMW,5-serie,489000,2020,59900,Automat,El + Bensin,Blå,Leder Dakota/schwarz/exklusivnaht (LCFK),Firehjulsdrift,252,1860,5,Sedan,4,Personbil,12.12.2023,2,False
293564789,BMW,5-serie,40677,2001,216000,Automat,Bensin,Black,Black,Bakhjulsdrift,170,1625,5,Stasjonsvogn,11,Personbil,01.11.2023,2,False
297385673,BMW,3-serie,46777,1998,190000,Manuell,Bensin,Black,Svart,Bakhjulsdrift,150,1365,5,Sedan,4,Personbil,31.05.2024,2,False
297014066,BMW,5-serie,63777,2004,176000,Automat,Bensin,Grå,svart,Bakhjulsdrift,170,1500,5,Sedan,4,Personbil,30.06.2024,2,False
269148162,BMW,3-serie,159034,2014,190000,Automat,Diesel,Black,Svart Alcantara,Firehjulsdrift,163,1585,5,Stasjonsvogn,5,Personbil,24.08.2024,2,False
296833852,BMW,3-serie,41777,2002,171158,Automat,Bensin,Lilla,Fiolett,Bakhjulsdrift,105,1340,5,Sedan,7,Personbil,29.07.2024,2,False
296760419,BMW,3-serie,299000,2018,58500,Automat,El + Bensin,Black,Mørkt skinn,Bakhjulsdrift,252,1660,5,Sedan,4,Personbil,31.10.2023,2,False
296622612,BMW,5-serie,468900,2019,76300,Automat,Diesel,Black,Sort,Firehjulsdrift,190,1750,5,Stasjonsvogn,5,Personbil,01.07.2023,2,False
295725393,BMW,5-serie,518900,2020,46100,Automat,El + Bensin,Grå,Sort,Firehjulsdrift,292,1895,5,Sedan,4,Personbil,10.10.2023,2,False
296751444,BMW,7-serie,299147,2013,128370,Automat,Diesel,Black,Lyst skinn,Firehjulsdrift,258,1910,5,Sedan,4,Personbil,08.12.2024,3,False
297027540,BMW,5-serie,829000,2018,68000,Automat,Bensin,Black,Sort nappa skinn,Firehjulsdrift,462,1810,5,Sedan,4,Personbil,31.10.2023,4,False
292286303,BMW,3-serie,259900,2017,144900,Automat,El + Bensin,White,Grå,Bakhjulsdrift,184,1660,5,Sedan,4,Personbil,10.11.2024,2,False
292279652,BMW,5-serie,499000,2020,42626,Automat,El + Bensin,Grå,Leather Dajota/black/contrast blue,Firehjulsdrift,252,1860,5,Sedan,4,Personbil,03.01.2024,2,False
280887838,BMW,3-serie,54999,2001,190000,Automat,Bensin,Sølv,Svart,Firehjulsdrift,192,1575,5,Stasjonsvogn,5,Personbil,09.11.2024,2,False
293860457,BMW,5-serie,429000,2019,60000,Automat,El + Bensin,Grå,Sort skinn,Bakhjulsdrift,252,1770,5,Sedan,4,Personbil,30.06.2023,2,False
293041293,BMW,3-serie,184147,2014,96000,Automat,Diesel,Grå,Sort Skinn,Bakhjulsdrift,163,1510,5,Stasjonsvogn,3,Personbil,28.02.2024,2,False
297500870,BMW,3-serie,479000,2021,49206,Automat,El + Bensin,White,Alcantara,Firehjulsdrift,292,1890,5,Stasjonsvogn,5,Personbil,05.08.2024,2,False
294152367,BMW,3-serie,174147,2015,202000,Automat,Diesel,Grå,Svart,Firehjulsdrift,163,1585,5,Stasjonsvogn,4,Personbil,31.08.2023,2,False
285263561,BMW,3-serie,439000,2020,40721,Automat,El + Bensin,Blå,"Sort ""Vernasca"" Skinn",Bakhjulsdrift,292,1770,5,Sedan,4,Personbil,27.11.2023,2,False
294332993,BMW,5-serie,189000,2014,201000,Automat,Diesel,Grå,Sort Dakota skinn,Firehjulsdrift,163,1840,5,Stasjonsvogn,4,Personbil,28.02.2024,2,False
297048192,BMW,3-serie,314147,2018,86000,Automat,El + Bensin,Black,Sort skinn,Bakhjulsdrift,252,1660,5,Sedan,4,Personbil,31.08.2024,2,False
297426303,BMW,3-serie,334147,2012,192000,Automat,Diesel,White,"Leather ""Dakota"" sadle brown",Bakhjulsdrift,286,1570,4,Coupe,2,Personbil,29.06.2024,3,False
293690362,BMW,5-serie,31777,2000,269899,Automat,Bensin,Black,Grå/sort,Bakhjulsdrift,192,1515,5,Stasjonsvogn,4,Personbil,30.09.2024,2,False
297569468,BMW,3-serie,408900,2020,46600,Automat,El + Bensin,Black,Alcantara,Bakhjulsdrift,292,1770,5,Sedan,4,Personbil,28.10.2023,2,False
291425638,BMW,5-serie,509000,2020,35819,Automat,El + Bensin,Black,Leather Dakota Black,Firehjulsdrift,252,1860,5,Sedan,4,Personbil,30.01.2024,2,False
297864470,BMW,3-serie,26777,2002,356322,Automat,Diesel,Sølv,Svart delskinn,Bakhjulsdrift,150,1525,5,Stasjonsvogn,10,Personbil,06.05.2023,2,True
291547181,BMW,5-serie,519000,2020,22000,Automat,El + Bensin,Grå,Sort Dakotaskinn,Firehjulsdrift,292,1860,5,Sedan,4,Personbil,08.01.2024,2,False
296091908,BMW,4-serie,709000,2021,27000,Automat,Diesel,Blå,Sort Skinn,Firehjulsdrift,190,1670,4,Coupe,2,Personbil,15.12.2024,2,False
263182477,BMW,5-serie,338982,2014,127000,Automat,Diesel,Black,Brun,Firehjulsdrift,258,1810,5,Sedan,4,Personbil,23.06.2024,3,False
291058254,BMW,5-serie,309900,2013,136459,Automat,Diesel,Black,Beige skinn,Firehjulsdrift,258,1865,5,Stasjonsvogn,5,Personbil,31.08.2024,3,False
295047951,BMW,3-serie,679000,2022,19700,Automat,El + Bensin,Grå,Sensatec perforated Black,Firehjulsdrift,292,1890,5,Stasjonsvogn,5,Personbil,10.05.2026,2,False
296153867,BMW,3-serie,600000,2021,24000,Automat,El + Bensin,White,Svart,Firehjulsdrift,292,1890,5,Stasjonsvogn,5,Personbil,20.08.2025,2,False
296745203,BMW,4-serie,229000,2014,146500,Automat,Diesel,Sølv,Sort stoff/alcantara,Bakhjulsdrift,184,1465,4,Coupe,2,Personbil,26.04.2023,2,False
295815320,BMW,3-serie,234147,2014,194125,Automat,Diesel,Black,Grå alcantara,Firehjulsdrift,163,1585,5,Stasjonsvogn,5,Personbil,31.10.2024,2,False
259294637,BMW,6-serie,299229,1989,170000,Automat,Bensin,Grå,sort skinn,Bakhjulsdrift,211,1495,4,Sedan,1,Personbil,07.12.2021,2,False
295890573,BMW,3-serie,325000,2018,51000,Automat,Bensin,Grå,Antrasitt,Bakhjulsdrift,136,1490,5,Stasjonsvogn,5,Personbil,30.06.2022,2,False
297388299,BMW,5-serie,475000,2022,49000,Automat,El + Bensin,Black,Ivory White Dakotaskinn,Firehjulsdrift,292,1895,5,Sedan,4,Personbil,02.12.2025,2,False
293560057,BMW,5-serie,489000,2020,59500,Automat,El + Bensin,Blå,Sort Dakotaskinn,Firehjulsdrift,292,1860,5,Sedan,4,Personbil,18.02.2024,2,False
295992516,BMW,3-serie,109147,2013,209000,Manuell,Diesel,Blå,svart,Bakhjulsdrift,230,1410,5,Sedan,5,Personbil,28.03.2025,2,False
296654848,BMW,5-serie,319000,2017,66999,Automat,El + Bensin,Grå,Lyst skinn,Bakhjulsdrift,252,1770,5,Sedan,4,Personbil,31.01.2023,2,False
296853540,BMW,3-serie,191777,2009,150000,Automat,Diesel,Black,Sort skinn,Bakhjulsdrift,231,1840,4,Cabriolet,2,Personbil,11.03.2024,3,False
294923116,BMW,3-serie,575868,2020,25000,Automat,Diesel,Black,"Sort skinn - ""Leather Vernasca"" med grå søm",Firehjulsdrift,190,1660,5,Stasjonsvogn,5,Personbil,30.06.2024,2,False
293832831,BMW,3-serie,429000,2020,51200,Automat,El + Bensin,Black,Sort skinn,Bakhjulsdrift,292,1770,5,Sedan,4,Personbil,28.02.2024,2,True
291751495,BMW,5-serie,329000,2018,163419,Automat,Diesel,Blå,Leather Dakota/black/Exclusive seam,Firehjulsdrift,190,1750,5,Stasjonsvogn,5,Personbil,31.03.2023,2,True
292163068,BMW,5-serie,468000,2020,32000,Automat,El + Bensin,Sølv,Svart,Firehjulsdrift,252,1860,5,Sedan,4,Personbil,12.11.2023,2,False
293575909,BMW,3-serie,579000,2022,18000,Automat,El + Bensin,Black,Sort Alcantara,Firehjulsdrift,292,1890,5,Stasjonsvogn,5,Personbil,14.02.2026,2,False
296782635,BMW,5-serie,695000,2022,23000,Automat,El + Bensin,Black,Sort Dakotaskinn,Firehjulsdrift,292,1960,5,Stasjonsvogn,5,Personbil,14.12.2025,2,False
294832639,BMW,5-serie,385000,2017,67390,Automat,El + Bensin,Black,Svart,Bakhjulsdrift,252,1850,5,Sedan,4,Personbil,26.01.2023,2,False
